label,total_len,code_len,prompt_len,entropy,api_danger,persistence_risk,sensitive_targets,exfiltration_sites,b64_count,hex_count,injection_keywords,comment_count,line_count,long_line_max
1,50425,35705,14720,5.4157381212286575,49,0,15,0,0,0,85,155,1109,189
1,9916,0,9916,5.126607447496905,0,0,0,0,1,0,0,0,1,0
1,3585,0,3585,5.468195432173437,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4471,0,4471,5.388507718816676,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4471,0,4471,5.388507718816676,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4471,0,4471,5.388507718816676,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4471,0,4471,5.388507718816676,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,4475,0,4475,5.389488393701814,0,0,0,0,6,0,3,0,1,0
1,11742,0,11742,5.003964646940185,0,0,0,0,1,0,5,0,1,0
1,15358,0,15358,5.262905041093854,0,0,0,0,1,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15404,0,15404,5.2586593931603325,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15404,0,15404,5.2586593931603325,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15404,0,15404,5.2586593931603325,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15408,0,15408,5.259056290995953,0,0,0,0,0,0,0,0,1,0
1,15358,0,15358,5.262905041093854,0,0,0,0,1,0,0,0,1,0
1,15358,0,15358,5.262905041093854,0,0,0,0,1,0,0,0,1,0
1,8783,7730,1053,5.035604966086773,0,0,4,5,0,0,0,13,280,120
1,2920,0,2920,5.388645116950719,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3806,0,3806,5.32827585696935,0,0,0,0,4,1,0,0,1,0
1,3806,0,3806,5.32827585696935,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3806,0,3806,5.32827585696935,0,0,0,0,4,1,0,0,1,0
1,3806,0,3806,5.32827585696935,0,0,0,0,4,1,0,0,1,0
1,3806,0,3806,5.32827585696935,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,3810,0,3810,5.330000314845158,0,0,0,0,4,1,0,0,1,0
1,4053,0,4053,5.366694887855403,0,0,0,0,5,0,0,0,1,0
1,2069,0,2069,5.472302088824966,0,0,0,0,2,0,0,0,1,0
1,2069,0,2069,5.472302088824966,0,0,0,0,2,0,0,0,1,0
1,2069,0,2069,5.472302088824966,0,0,0,0,2,0,0,0,1,0
1,2069,0,2069,5.472302088824966,0,0,0,0,2,0,0,0,1,0
1,2069,0,2069,5.472302088824966,0,0,0,0,2,0,0,0,1,0
1,2069,0,2069,5.472302088824966,0,0,0,0,2,0,0,0,1,0
1,2069,0,2069,5.472302088824966,0,0,0,0,2,0,0,0,1,0
1,2076,0,2076,5.476330181192738,0,0,0,0,2,0,0,0,1,0
1,2069,0,2069,5.472302088824966,0,0,0,0,2,0,0,0,1,0
1,2069,0,2069,5.472302088824966,0,0,0,0,2,0,0,0,1,0
1,2076,0,2076,5.476330181192738,0,0,0,0,2,0,0,0,1,0
1,2069,0,2069,5.472302088824966,0,0,0,0,2,0,0,0,1,0
1,3988,0,3988,5.491766503224322,0,0,0,0,1,0,0,0,1,0
1,4757,0,4757,5.553479540548881,0,0,0,0,1,0,0,0,1,0
1,4742,0,4742,5.012481103062475,0,0,0,0,1,0,0,0,1,0
1,4732,0,4732,5.011052164503709,0,0,0,0,1,0,0,0,1,0
1,7906,3998,3908,4.965651027189854,1,0,18,0,0,0,1,14,196,91
1,2761,0,2761,5.128121045887568,0,0,0,0,2,0,1,0,1,0
1,2761,0,2761,5.128121045887568,0,0,0,0,2,0,1,0,1,0
1,2768,0,2768,5.130277495617701,0,0,0,0,2,0,1,0,1,0
1,2761,0,2761,5.128121045887568,0,0,0,0,2,0,1,0,1,0
1,2761,0,2761,5.128121045887568,0,0,0,0,2,0,1,0,1,0
1,2761,0,2761,5.128121045887568,0,0,0,0,2,0,1,0,1,0
1,2761,0,2761,5.128121045887568,0,0,0,0,2,0,1,0,1,0
1,2761,0,2761,5.128121045887568,0,0,0,0,2,0,1,0,1,0
1,2768,0,2768,5.130277495617701,0,0,0,0,2,0,1,0,1,0
1,2761,0,2761,5.128121045887568,0,0,0,0,2,0,1,0,1,0
1,2761,0,2761,5.128121045887568,0,0,0,0,2,0,1,0,1,0
1,2761,0,2761,5.128121045887568,0,0,0,0,2,0,1,0,1,0
1,2761,0,2761,5.128121045887568,0,0,0,0,2,0,1,0,1,0
1,2761,0,2761,5.128121045887568,0,0,0,0,2,0,1,0,1,0
1,2761,0,2761,5.128121045887568,0,0,0,0,2,0,1,0,1,0
1,2761,0,2761,5.128121045887568,0,0,0,0,2,0,1,0,1,0
1,2761,0,2761,5.128121045887568,0,0,0,0,2,0,1,0,1,0
1,2694,0,2694,5.2411226425584285,0,0,0,0,2,0,1,0,1,0
1,2761,0,2761,5.128121045887568,0,0,0,0,2,0,1,0,1,0
1,6333,0,6333,5.341907652141959,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,7220,0,7220,5.321377926490936,0,0,0,0,2,1,0,0,1,0
1,18639,14181,4458,5.059097074614621,2,0,0,0,0,0,0,41,492,89
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,3318,0,3318,5.352396455430644,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,5192,0,5192,5.373921570248805,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4814,0,4814,5.219104345186625,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4814,0,4814,5.219104345186625,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,4810,0,4810,5.21825868359495,0,0,0,0,0,0,0,0,1,0
1,5079,0,5079,5.4146352362731776,0,0,0,0,0,0,0,0,1,0
1,5079,0,5079,5.4146352362731776,0,0,0,0,0,0,0,0,1,0
1,5079,0,5079,5.4146352362731776,0,0,0,0,0,0,0,0,1,0
1,5079,0,5079,5.4146352362731776,0,0,0,0,0,0,0,0,1,0
1,5079,0,5079,5.4146352362731776,0,0,0,0,0,0,0,0,1,0
1,5079,0,5079,5.4146352362731776,0,0,0,0,0,0,0,0,1,0
1,5079,0,5079,5.4146352362731776,0,0,0,0,0,0,0,0,1,0
1,5079,0,5079,5.4146352362731776,0,0,0,0,0,0,0,0,1,0
1,5079,0,5079,5.4146352362731776,0,0,0,0,0,0,0,0,1,0
1,5079,0,5079,5.4146352362731776,0,0,0,0,0,0,0,0,1,0
1,5083,0,5083,5.415865286218702,0,0,0,0,0,0,0,0,1,0
1,5079,0,5079,5.4146352362731776,0,0,0,0,0,0,0,0,1,0
1,5083,0,5083,5.415865286218702,0,0,0,0,0,0,0,0,1,0
1,4850,0,4850,5.275860291596791,0,0,0,0,0,0,0,0,1,0
1,4850,0,4850,5.275860291596791,0,0,0,0,0,0,0,0,1,0
1,4850,0,4850,5.275860291596791,0,0,0,0,0,0,0,0,1,0
1,4850,0,4850,5.275860291596791,0,0,0,0,0,0,0,0,1,0
1,4854,0,4854,5.277611098584102,0,0,0,0,0,0,0,0,1,0
1,4850,0,4850,5.275860291596791,0,0,0,0,0,0,0,0,1,0
1,4850,0,4850,5.275860291596791,0,0,0,0,0,0,0,0,1,0
1,4850,0,4850,5.275860291596791,0,0,0,0,0,0,0,0,1,0
1,4854,0,4854,5.277611098584102,0,0,0,0,0,0,0,0,1,0
1,4850,0,4850,5.275860291596791,0,0,0,0,0,0,0,0,1,0
1,4850,0,4850,5.275860291596791,0,0,0,0,0,0,0,0,1,0
1,4850,0,4850,5.275860291596791,0,0,0,0,0,0,0,0,1,0
1,4850,0,4850,5.275860291596791,0,0,0,0,0,0,0,0,1,0
1,2118,0,2118,5.260545097102956,0,0,0,0,2,0,0,0,1,0
1,1825,0,1825,5.199613869439837,0,0,0,0,2,0,0,0,1,0
1,1825,0,1825,5.199613869439837,0,0,0,0,2,0,0,0,1,0
1,2122,0,2122,5.1360493158797755,0,0,0,0,2,0,0,0,1,0
1,1825,0,1825,5.199613869439837,0,0,0,0,2,0,0,0,1,0
1,1825,0,1825,5.199613869439837,0,0,0,0,2,0,0,0,1,0
1,1825,0,1825,5.199613869439837,0,0,0,0,2,0,0,0,1,0
1,1825,0,1825,5.199613869439837,0,0,0,0,2,0,0,0,1,0
1,1825,0,1825,5.199613869439837,0,0,0,0,2,0,0,0,1,0
1,2100,0,2100,5.277357011997656,0,0,0,0,2,0,0,0,1,0
1,1825,0,1825,5.199613869439837,0,0,0,0,2,0,0,0,1,0
1,1825,0,1825,5.199613869439837,0,0,0,0,2,0,0,0,1,0
1,2122,0,2122,5.1360493158797755,0,0,0,0,2,0,0,0,1,0
1,1825,0,1825,5.199613869439837,0,0,0,0,2,0,0,0,1,0
1,1825,0,1825,5.199613869439837,0,0,0,0,2,0,0,0,1,0
1,2122,0,2122,5.1360493158797755,0,0,0,0,2,0,0,0,1,0
1,3893,0,3893,5.244371960510199,0,0,0,0,0,0,0,0,1,0
1,4184,0,4184,5.463233445387925,0,0,0,0,0,0,0,0,1,0
1,3949,0,3949,5.286231235943865,0,0,0,0,0,0,0,0,1,0
